#Version:1.1
#PluginType:CMMT-ST
#PluginVer.:2.9.2.0
#SeparatorSign:；
#SystemDecimalSeparator:,
#Role:30
Address；Type；Value；BindableValueText
P0.341.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:TriggerType；1；TRIGGER_TYPE_DATA_TRIGGER
P0.422.0.0；System.UInt32；0x00000000；0
P0.485.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.486.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.487.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.488.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.489.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；16；DIAGNOSIS_LEVEL_WARNING
P0.493.0.0；System.Single；0x41900000；18,00
P0.494.0.0；System.Single；0x425CCCCD；55,20
P0.517.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.518.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.519.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.557.0.0；System.Int32；0x00001773；6003
P0.558.0.0；System.UInt32；0x00001F43；8003
P0.559.0.0；System.UInt32；0x00000004；4
P0.600.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.600.1.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.601.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.601.1.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.650.0.0；System.Single；0x00000000；0,00
P0.655.0.0；System.Single；0x3F333333；0,70
P0.658.0.0；System.Boolean；False；False
P0.666.0.0；System.UInt32；0x00000000；0
P0.670.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:SwitchingFrequency；20000；sf20kHz
P0.671.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.672.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.701.0.0；System.String；CMMT-ST-C8-1C-MP-S0；CMMT-ST-C8-1C-MP-S0
P0.710.0.0；System.String；G38NFP09WJM；G38NFP09WJM
P0.711.0.0；System.String；EMMT-ST-57-M-RM；EMMT-ST-57-M-RM
P0.712.0.0；System.UInt32；0x007C740F；8156175
P0.713.0.0；System.String；3391448698；3391448698
P0.717.0.0；System.UInt32；0x00000032；50
P0.739.0.0；System.UInt16；0x0000；0
P0.748.0.0；System.UInt16；0x0000；0
P0.750.0.0；System.Byte；0x00；0
P0.750.0.1；System.Byte；0x01；1
P0.750.0.2；System.Byte；0x02；2
P0.750.0.3；System.Byte；0x03；3
P0.750.0.4；System.Byte；0x04；4
P0.753.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.754.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.755.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.756.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.757.0.0；System.Int16；0x0001；1
P0.758.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；16；DIAGNOSIS_LEVEL_WARNING
P0.759.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.760.0.0；System.Byte；0x09；9
P0.761.0.0；System.UInt32；0x60400010；1614807056
P0.761.0.1；System.UInt32；0x60600008；1616904200
P0.761.0.2；System.UInt32；0x607A0020；1618608160
P0.761.0.3；System.UInt32；0x60810020；1619066912
P0.761.0.4；System.UInt32；0x60FF0020；1627324448
P0.761.0.5；System.UInt32；0x60710010；1618018320
P0.761.0.6；System.UInt32；0x60B10020；1622212640
P0.761.0.7；System.UInt32；0x60B20010；1622278160
P0.761.0.8；System.UInt32；0x00000008；8
P0.761.0.9；System.UInt32；0x00000000；0
P0.761.0.10；System.UInt32；0x00000000；0
P0.761.0.11；System.UInt32；0x00000000；0
P0.761.0.12；System.UInt32；0x00000000；0
P0.761.0.13；System.UInt32；0x00000000；0
P0.761.0.14；System.UInt32；0x00000000；0
P0.761.0.15；System.UInt32；0x00000000；0
P0.770.0.0；System.Byte；0x01；1
P0.770.1.0；System.Byte；0x01；1
P0.771.0.0；System.UInt16；0x1600；5632
P0.771.0.1；System.UInt16；0x0000；0
P0.771.0.2；System.UInt16；0x0000；0
P0.771.1.0；System.UInt16；0x1A00；6656
P0.771.1.1；System.UInt16；0x0000；0
P0.771.1.2；System.UInt16；0x0000；0
P0.790.0.0；System.String；P0000100；P0000100
P0.791.0.0；System.String；B3TRVZ48XHB；B3TRVZ48XHB
P0.800.0.0；System.UInt32；0x0000000A；10
P0.801.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.802.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.803.0.0；System.Single；0x3DCCCCCD；0,10
P0.880.0.0；System.Byte；0x06；6
P0.880.1.0；System.Byte；0x02；2
P0.880.2.0；System.Byte；0x01；1
P0.881.0.0；System.UInt32；0x60410010；1614872592
P0.881.0.1；System.UInt32；0x60610008；1616969736
P0.881.0.2；System.UInt32；0x60640020；1617166368
P0.881.0.3；System.UInt32；0x606C0020；1617690656
P0.881.0.4；System.UInt32；0x60770010；1618411536
P0.881.0.5；System.UInt32；0x00000008；8
P0.881.0.6；System.UInt32；0x00000000；0
P0.881.0.7；System.UInt32；0x00000000；0
P0.881.0.8；System.UInt32；0x00000000；0
P0.881.0.9；System.UInt32；0x00000000；0
P0.881.0.10；System.UInt32；0x00000000；0
P0.881.0.11；System.UInt32；0x00000000；0
P0.881.0.12；System.UInt32；0x00000000；0
P0.881.0.13；System.UInt32；0x00000000；0
P0.881.0.14；System.UInt32；0x00000000；0
P0.881.0.15；System.UInt32；0x00000000；0
P0.881.1.0；System.UInt32；0x10F30401；284361729
P0.881.1.1；System.UInt32；0x0000000F；15
P0.881.1.2；System.UInt32；0x00000000；0
P0.881.1.3；System.UInt32；0x00000000；0
P0.881.1.4；System.UInt32；0x00000000；0
P0.881.1.5；System.UInt32；0x00000000；0
P0.881.1.6；System.UInt32；0x00000000；0
P0.881.1.7；System.UInt32；0x00000000；0
P0.881.1.8；System.UInt32；0x00000000；0
P0.881.1.9；System.UInt32；0x00000000；0
P0.881.1.10；System.UInt32；0x00000000；0
P0.881.1.11；System.UInt32；0x00000000；0
P0.881.1.12；System.UInt32；0x00000000；0
P0.881.1.13；System.UInt32；0x00000000；0
P0.881.1.14；System.UInt32；0x00000000；0
P0.881.1.15；System.UInt32；0x00000000；0
P0.881.2.0；System.UInt32；0x10F80040；284688448
P0.881.2.1；System.UInt32；0x00000000；0
P0.881.2.2；System.UInt32；0x00000000；0
P0.881.2.3；System.UInt32；0x00000000；0
P0.881.2.4；System.UInt32；0x00000000；0
P0.881.2.5；System.UInt32；0x00000000；0
P0.881.2.6；System.UInt32；0x00000000；0
P0.881.2.7；System.UInt32；0x00000000；0
P0.881.2.8；System.UInt32；0x00000000；0
P0.881.2.9；System.UInt32；0x00000000；0
P0.881.2.10；System.UInt32；0x00000000；0
P0.881.2.11；System.UInt32；0x00000000；0
P0.881.2.12；System.UInt32；0x00000000；0
P0.881.2.13；System.UInt32；0x00000000；0
P0.881.2.14；System.UInt32；0x00000000；0
P0.881.2.15；System.UInt32；0x00000000；0
P0.900.0.0；System.String；；
P0.901.0.0；System.String；；
P0.902.0.0；System.String；X module；X module
P0.903.0.0；System.String；；
P0.922.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；16；DIAGNOSIS_LEVEL_WARNING
P0.923.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.924.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.925.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.926.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；16；DIAGNOSIS_LEVEL_WARNING
P0.927.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.928.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.929.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.932.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；16；DIAGNOSIS_LEVEL_WARNING
P0.933.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.934.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.935.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.936.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；16；DIAGNOSIS_LEVEL_WARNING
P0.937.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.938.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；256；DIAGNOSIS_LEVEL_STOP_CATEGORY_1
P0.939.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.960.0.0；System.String；36.11.0；36.11.0
P0.961.0.0；System.UInt32；0x00000024；36
P0.962.0.0；System.UInt32；0x0000000B；11
P0.963.0.0；System.UInt32；0x00000000；0
P0.964.0.0；System.UInt32；0x0000343C；13372
P0.965.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:FirmwareManagementState；1；FWM_STATE_IDLE
P0.966.0.0；System.UInt32；0x00000001；1
P0.1010.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.1011.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.1012.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.1013.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.1050.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:RteSyncMode；2；RTE_SYNC_MODE_SYNC_EVENT
P0.1051.0.0；System.Single；0x3B03126F；0,002
P0.1052.0.0；System.Single；0x00000000；0,00
P0.1056.0.0；System.UInt16；0x0000；0
P0.1058.0.0；System.Single；0x3A83126F；0,001
P0.1420.0.0；System.UInt32；0x00000000；0
P0.2011.0.0；System.Single；0x3F800000；1,00
P0.2011.1.0；System.Single；0x3F800000；1,00
P0.2012.0.0；System.Single；0x00000000；0,00
P0.2012.1.0；System.Single；0x00000000；0,00
P0.2204.0.0；System.String；A；A
P0.2205.0.0；System.UInt16；0x0000；0
P0.2208.0.0；System.String；A；A
P0.2209.0.0；System.UInt16；0x0002；2
P0.2212.0.0；System.UInt16；0x0004；4
P0.2213.0.0；System.String；A；A
P0.2214.0.0；System.UInt16；0x0000；0
P0.2542.0.0；System.Single；0x4048F5C3；3,14
P0.2543.0.0；System.Single；0x405D70A4；3,46
P0.3112.0.0；System.Single；0x391E55C1；0,000151
P0.3113.0.0；System.Int32；0x00008000；32768
P0.3117.0.0；System.Single；0x38C00025；0,000091553
P0.3118.0.0；System.Int32；0x00007000；28672
P0.3122.0.0；System.Single；0x38C00025；0,000091553
P0.3123.0.0；System.Int32；0x00007000；28672
P0.3127.0.0；System.Single；0x3953EACE；0,0002021
P0.3152.0.0；System.Single；0x3A112CE4；0,0005538
P0.3157.0.0；System.Single；0x39532EE7；0,0002014
P0.3162.0.0；System.Single；0x38C00025；0,000091553
P0.3167.0.0；System.Single；0x38D32EE7；0,0001007
P0.3172.0.0；System.Single；0x389E7099；0,00007555
P0.3173.0.0；System.Int32；0xFFFFFF9C；-100
P0.3177.0.0；System.Single；0x389E607E；0,00007552
P0.3178.0.0；System.Int32；0xFFFFFF9C；-100
P0.3180.0.0；System.Single；0x3FC147AE；1,51
P0.3181.0.0；System.Single；0x00000000；0,00
P0.3182.0.0；System.Single；0x3F800000；1,00
P0.3183.0.0；System.Single；0x3FC147AE；1,51
P0.3184.0.0；System.Single；0x00000000；0,00
P0.3185.0.0；System.Single；0x3F800000；1,00
P0.3210.0.0；System.UInt32；0x00000000；0
P0.3212.0.0；System.Boolean；False；False
P0.3213.0.0；System.Boolean；False；False
P0.3215.0.0；System.UInt32；0x00000000；0
P0.3216.0.0；System.UInt32；0x00000000；0
P0.3219.0.0；System.Int64；0xFFFF15B8FA3D0000；-257590760243200
P0.3221.0.0；System.Int64；0x0000000000000000；0,00
P0.3223.0.0；System.Int64；0xFFFFFFA500D5D21E；-390,828010978
P0.3225.0.0；System.Boolean；False；False
P0.3226.0.0；System.Boolean；True；True
P0.3228.0.0；System.Boolean；True；True
P0.3229.0.0；System.Boolean；True；True
P0.3232.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.3233.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.3235.0.0；System.Single；0x3A03126F；0,0005
P0.3236.0.0；System.Boolean；False；False
P0.3237.0.0；System.Boolean；False；False
P0.3238.0.0；System.UInt32；0x00000000；0
P0.3239.0.0；System.String；3682257150；3682257150
P0.3240.0.0；System.String；；
P0.3241.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.3242.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.3243.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.3244.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.3245.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；0；DIAGNOSIS_LEVEL_INVALID
P0.3246.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；0；OPTION_NONE
P0.3247.0.0；System.Boolean；True；True
P0.3250.0.0；System.Boolean；False；False
P0.3251.0.0；System.Byte；0x00；0
P0.3347.0.0；System.Single；0x389F31DF；0,00007591
P0.3352.0.0；System.Single；0x389F31DF；0,00007591
P0.3357.0.0；System.Single；0x389F31DF；0,00007591
P0.3372.0.0；System.Single；0x38AFFE35；0,00008392
P0.3373.0.0；System.Int32；0x00000000；0
P0.3601.0.0；System.UInt32；0x00000010；16
P0.3602.0.0；System.UInt32；0x00000000；0
P0.3605.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.3606.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.3607.0.0；System.Single；0x40A00000；5,00
P0.3608.0.0；System.Single；0x3F000000；0,50
P0.3612.0.0；System.UInt32；0x005B8D80；6000000
P0.3613.0.0；System.Boolean；True；True
P0.3618.0.0；System.Boolean；True；True
P0.3620.0.0；System.UInt32；0x00000002；2
P0.3621.0.0；System.Single；0x3D4CCCCD；0,05
P0.4811.0.0；System.Single；0x42700000；60,00
P0.4812.0.0；System.Single；0x41F00000；30,00
P0.4813.0.0；System.Single；0x427C0000；63,00
P0.4814.0.0；System.Single；0x41400000；12,00
P0.4890.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.5180.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.5214.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.5215.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.5216.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.5217.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.5218.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.5219.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.5220.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.5221.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.5222.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.5223.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.5224.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisLevel；4096；DIAGNOSIS_LEVEL_STOP_CATEGORY_0
P0.5225.0.0；Festo.Tool.XMLHandler.XMLInterpreterBase.Data.EnumEntry:DiagnosisOptions；1；OPTION_SAVE_TO_LOG
P0.5500.0.0；System.Boolean；True；True
P0.5500.0.1；System.Boolean；True；True
P0.5500.0.2；System.Boolean；True；True
P0.5500.0.3；System.Boolean；True；True
P0.5500.0.4；System.Boolean；True；True
P0.5500.0.5；System.Boolean；True；True
P0.5500.0.6；System.Boolean；True；True
P0.5500.0.7；System.Boolean；False；False
